	ID	Year_Birth	Education	Marital_Status	Income	Kidhome	Teenhome	Dt_Customer	Recency	Wines	Fruits	Meat	Fish	Sweets	Gold	NumDealsPurchases	NumWebPurchases	NumCatalogPurchases	NumStorePurchases	NumWebVisitsMonth	AcceptedCmp3	AcceptedCmp4	AcceptedCmp5	AcceptedCmp1	AcceptedCmp2	Complain	Z_CostContact	Z_Revenue	Response	Days_since_enrolment	Age	Children	Family_Size	Is_Parent	Spent
1049	966	1966	Graduate	Partner	44529.0	0	1	2013-07-05	98	538	13	91	17	6	26	6	6	2	11	5	0	1	0	0	0	0	3	11	0	359	56	1	3	1	691
1050	4767	1965	Undergrade	Partner	70924.0	0	0	2014-04-07	41	635	114	254	132	152	76	1	6	6	7	3	0	0	1	0	0	0	3	11	0	83	57	0	2	0	1363
1051	9725	1966	Postgraduate	Partner	28764.0	1	1	2014-06-05	16	8	0	3	0	0	1	1	1	0	2	8	1	0	0	0	0	0	3	11	0	24	56	2	4	1	12
1052	4475	1949	Postgraduate	Partner	69098.0	0	0	2013-02-16	82	1315	22	780	145	0	178	1	7	8	9	5	0	0	0	0	0	0	3	11	0	498	73	0	2	0	2440
1053	5740	1970	Undergrade	Alone	25959.0	1	1	2013-02-14	1	4	2	12	7	5	26	2	1	2	2	6	0	0	0	0	0	0	3	11	1	500	52	2	3	1	56
1054	5731	1983	Postgraduate	Partner	27100.0	1	0	2013-04-05	64	12	0	13	2	0	10	1	1	0	3	7	0	0	0	0	0	0	3	11	0	450	39	1	3	1	37
1055	7290	1985	Graduate	Alone	70596.0	0	0	2012-10-05	68	347	44	534	17	0	26	1	3	5	12	2	0	0	0	0	0	0	3	11	0	632	37	0	1	0	968
1056	3846	1974	Graduate	Partner	42557.0	0	1	2012-08-29	98	192	5	53	0	5	15	4	6	1	4	8	0	0	0	0	0	0	3	11	0	669	48	1	3	1	270
1057	8104	1951	Postgraduate	Partner	53312.0	0	0	2013-08-09	32	241	0	12	0	0	25	1	5	1	5	7	0	0	0	0	0	0	3	11	0	324	71	0	2	0	278
1058	4507	1952	Graduate	Alone	72228.0	0	0	2012-11-27	87	631	28	491	30	14	56	1	6	7	8	3	0	0	0	0	0	0	3	11	0	579	70	0	1	0	1250
1059	11013	1987	Graduate	Partner	67605.0	0	0	2013-03-31	84	336	28	282	184	54	54	1	2	8	6	1	0	0	0	0	0	0	3	11	0	455	35	0	2	0	938
1060	4491	1949	Postgraduate	Partner	62845.0	1	1	2012-10-01	3	1099	0	45	0	0	34	11	3	4	10	8	0	1	0	0	0	0	3	11	0	636	73	2	4	1	1178
1061	3759	1958	Graduate	Partner	65196.0	0	2	2013-07-25	34	743	19	181	12	0	200	2	7	6	11	5	1	0	0	0	0	0	3	11	0	339	64	2	4	1	1155
1062	1162	1987	Postgraduate	Alone	42000.0	0	0	2013-01-10	23	124	83	267	85	59	35	2	5	2	11	5	0	0	0	0	0	0	3	11	1	535	35	0	1	0	653
1063	2055	1973	Postgraduate	Alone	35860.0	1	1	2014-05-19	37	15	0	8	4	2	20	2	1	1	2	5	1	0	0	0	0	0	3	11	0	41	49	2	3	1	49
1064	10766	1964	Postgraduate	Partner	65526.0	0	1	2014-04-11	22	397	19	69	12	0	9	1	4	4	8	2	0	0	0	0	0	0	3	11	0	79	58	1	3	1	506
1065	4415	1961	Graduate	Partner	16860.0	1	1	2012-09-12	19	10	4	4	3	3	14	3	1	1	3	7	0	0	0	0	0	0	3	11	0	655	61	2	4	1	38
1066	3005	1992	Graduate	Alone	83528.0	0	0	2014-05-01	7	530	117	678	134	44	147	1	4	10	8	1	1	0	0	1	0	0	3	11	1	59	30	0	1	0	1650
1067	2223	1965	Undergrade	Alone	64176.0	0	1	2012-08-03	52	1215	33	249	64	116	149	8	8	9	8	6	0	0	0	0	0	0	3	11	0	695	57	1	2	1	1826
1068	4817	1956	Graduate	Alone	22304.0	0	0	2012-08-04	91	3	2	7	0	4	2	1	1	0	2	8	0	0	0	0	0	0	3	11	0	694	66	0	1	0	18
1069	2875	1978	Graduate	Partner	67023.0	0	0	2014-03-04	93	444	44	382	11	8	17	1	3	7	13	2	0	0	0	0	0	1	3	11	0	117	44	0	2	0	906
1070	10536	1971	Postgraduate	Partner	32892.0	1	0	2014-05-25	78	26	0	15	2	1	2	2	3	0	3	8	0	0	0	0	0	0	3	11	0	35	51	1	3	1	46
1071	11112	1966	Graduate	Partner	70713.0	0	1	2012-12-03	23	736	114	279	82	76	190	6	5	6	8	3	0	0	0	0	0	0	3	11	0	573	56	1	3	1	1477
1072	3807	1955	Graduate	Partner	59925.0	0	1	2012-11-30	83	473	21	176	19	21	56	3	9	2	9	6	0	0	0	0	0	0	3	11	0	576	67	1	3	1	766
1073	9197	1953	Graduate	Partner	39722.0	0	1	2014-02-24	92	32	0	5	2	0	8	2	2	0	3	5	0	0	0	0	0	0	3	11	0	125	69	1	3	1	47
1074	10832	1958	Graduate	Partner	46610.0	0	0	2013-07-18	4	288	10	30	4	10	125	1	6	1	6	6	0	0	0	0	0	0	3	11	0	346	64	0	2	0	467
1075	6421	1961	Graduate	Partner	88347.0	0	0	2013-07-03	32	1050	178	555	77	138	118	1	4	7	9	1	0	0	0	1	0	0	3	11	0	361	61	0	2	0	2116
1076	4207	1981	Postgraduate	Partner	87171.0	0	0	2013-05-01	27	1001	44	107	58	44	44	1	6	7	11	2	1	0	1	0	0	0	3	11	0	424	41	0	2	0	1298
1077	577	1976	Undergrade	Partner	26907.0	1	1	2013-08-20	10	9	1	7	0	3	2	2	1	0	3	7	0	0	0	0	0	0	3	11	0	313	46	2	4	1	22
1078	10855	1968	Postgraduate	Alone	50014.0	1	0	2014-01-22	9	234	14	77	19	10	42	2	4	1	8	5	0	0	0	0	0	0	3	11	0	158	54	1	2	1	396
1079	3081	1978	Postgraduate	Partner	41014.0	1	0	2013-04-22	65	7	2	6	2	0	3	1	1	0	2	7	0	0	0	0	0	0	3	11	0	433	44	1	3	1	20
1080	3535	1965	Graduate	Alone	66294.0	0	0	2014-03-17	68	251	108	334	65	92	117	1	4	3	5	2	0	0	0	0	0	0	3	11	0	104	57	0	1	0	967
1081	247	1971	Graduate	Partner	36715.0	1	0	2012-11-17	16	172	10	125	21	13	16	6	7	2	4	9	0	0	0	0	0	0	3	11	1	589	51	1	3	1	357
1082	8707	1956	Graduate	Partner	79456.0	0	0	2012-08-22	12	565	42	548	64	83	99	1	5	6	4	3	0	0	0	0	0	0	3	11	1	676	66	0	2	0	1401
1083	9523	1982	Graduate	Partner	40479.0	1	0	2013-08-17	95	5	0	8	2	0	0	1	0	0	3	4	0	0	0	0	0	0	3	11	0	316	40	1	3	1	15
1084	6072	1970	Postgraduate	Alone	75345.0	0	0	2013-02-02	16	918	57	842	99	38	133	1	5	8	6	3	0	0	0	1	0	0	3	11	1	512	52	0	1	0	2087
1085	6295	1977	Graduate	Partner	54233.0	0	1	2013-02-04	46	652	8	158	21	0	142	4	11	6	5	8	0	0	0	0	0	0	3	11	0	510	45	1	3	1	981
1086	10914	1970	Graduate	Alone	24163.0	1	1	2013-10-12	3	4	1	7	2	1	2	2	1	0	3	4	0	0	0	0	0	0	3	11	0	260	52	2	3	1	17
1087	1509	1958	Postgraduate	Partner	84460.0	0	0	2013-01-04	80	152	27	103	106	54	81	0	9	9	4	5	0	1	1	1	1	0	3	11	1	541	64	0	2	0	523
1088	5577	1983	Graduate	Partner	43776.0	1	0	2014-05-03	77	8	0	9	2	1	3	1	1	0	2	6	0	0	0	0	0	0	3	11	0	57	39	1	3	1	23
1089	7348	1958	Postgraduate	Alone	71691.0	0	0	2014-03-17	0	336	130	411	240	32	43	1	4	7	5	2	0	0	0	0	0	0	3	11	1	104	64	0	1	0	1192
1090	1127	1973	Postgraduate	Partner	85844.0	0	0	2014-05-29	62	938	19	843	25	95	38	1	6	6	7	2	0	0	1	0	0	0	3	11	0	31	49	0	2	0	1958
1091	1833	1974	Postgraduate	Alone	39190.0	1	0	2014-04-26	91	68	8	18	19	8	12	2	2	1	4	5	0	0	0	0	0	0	3	11	0	64	48	1	2	1	133
1092	4944	1959	Graduate	Partner	71367.0	0	0	2013-08-23	24	227	23	389	42	21	75	1	4	5	7	2	0	0	0	0	0	0	3	11	0	310	63	0	2	0	777
1093	9080	1972	Postgraduate	Alone	38578.0	1	1	2013-06-22	2	38	4	22	3	3	3	3	3	0	3	8	0	0	0	0	0	0	3	11	0	372	50	2	3	1	73
1094	6466	1965	Postgraduate	Partner	57236.0	1	1	2014-03-12	22	105	0	9	2	1	4	3	2	1	4	3	0	0	0	0	0	0	3	11	0	109	57	2	4	1	121
1095	9964	1979	Graduate	Alone	61825.0	0	1	2013-08-07	56	162	50	100	55	30	27	1	4	2	8	4	0	0	0	0	0	0	3	11	0	326	43	1	2	1	424
1096	4790	1958	Graduate	Alone	79803.0	0	1	2014-06-02	54	574	8	216	21	16	33	1	4	3	5	1	0	0	0	0	0	0	3	11	0	27	64	1	2	1	868
1097	10245	1986	Undergrade	Alone	80910.0	0	0	2012-10-31	71	160	80	369	67	39	41	1	3	3	8	1	0	0	0	0	0	0	3	11	0	606	36	0	1	0	756
1098	1109	1982	Postgraduate	Partner	27590.0	1	0	2013-04-23	38	6	0	5	0	0	1	1	1	0	2	7	0	0	0	0	0	0	3	11	0	432	40	1	3	1	12
1099	6001	1979	Graduate	Partner	56775.0	0	1	2013-01-02	62	614	35	160	58	35	35	2	5	8	10	5	0	0	0	0	0	0	3	11	0	543	43	1	3	1	937
1100	5538	1975	Graduate	Alone	83829.0	0	0	2013-10-08	78	897	161	430	186	161	27	0	4	7	6	1	1	0	1	1	0	0	3	11	1	264	47	0	1	0	1862
1101	10552	1979	Undergrade	Partner	54210.0	0	1	2013-05-20	18	70	54	109	80	9	45	2	4	1	7	5	0	0	0	0	0	0	3	11	0	405	43	1	3	1	367
1102	1545	1986	Graduate	Partner	38508.0	1	0	2013-08-02	95	120	19	206	25	19	54	6	7	2	5	8	0	0	0	0	0	0	3	11	0	331	36	1	3	1	443
1103	7409	1970	Graduate	Partner	53187.0	1	0	2013-10-26	66	211	2	30	7	7	10	2	4	1	6	5	0	0	0	0	0	0	3	11	0	246	52	1	3	1	267
1104	4444	1972	Graduate	Partner	30023.0	1	0	2014-03-24	28	11	0	16	7	6	21	1	2	0	3	8	0	0	0	0	0	0	3	11	0	97	50	1	3	1	61
1105	146	1960	Postgraduate	Alone	76045.0	0	0	2013-11-15	78	760	53	400	17	93	0	1	4	5	11	2	0	0	0	1	0	0	3	11	0	226	62	0	1	0	1323
1106	6271	1952	Postgraduate	Partner	50870.0	0	1	2014-06-19	13	53	0	8	0	0	2	1	2	0	3	5	0	0	0	0	0	0	3	11	0	10	70	1	3	1	63
1107	10065	1970	Undergrade	Partner	15315.0	0	0	2013-08-03	27	7	4	13	15	8	17	2	2	0	4	5	0	0	0	0	0	0	3	11	0	330	52	0	2	0	64
1108	4741	1974	Undergrade	Partner	65463.0	1	0	2014-01-30	17	391	32	70	21	32	16	2	6	2	9	5	0	1	0	0	0	0	3	11	0	150	48	1	3	1	562
1109	246	1965	Graduate	Partner	66480.0	1	1	2014-05-31	71	199	9	57	20	21	6	7	4	1	7	4	0	0	0	0	0	0	3	11	0	29	57	2	4	1	312
1110	375	1954	Graduate	Alone	76773.0	0	0	2013-02-25	79	516	56	449	86	33	16	1	2	2	11	1	0	0	0	0	0	0	3	11	0	489	68	0	1	0	1156
1111	1524	1983	Undergrade	Alone	81698.0	0	0	2013-03-01	1	709	45	115	30	160	45	1	8	2	5	5	0	0	0	1	0	0	3	11	1	485	39	0	1	0	1104
1112	10022	1973	Postgraduate	Alone	54466.0	1	1	2014-02-09	78	12	0	4	0	0	0	1	1	0	2	5	0	0	0	0	0	0	3	11	0	140	49	2	3	1	16
1113	7451	1960	Postgraduate	Alone	98777.0	0	0	2014-02-17	23	1000	19	711	125	115	38	0	4	6	9	1	0	1	0	0	0	0	3	11	0	132	62	0	1	0	2008
1114	11010	1984	Postgraduate	Alone	16269.0	1	0	2013-08-30	75	19	3	18	3	1	0	3	3	0	3	8	0	0	0	0	0	0	3	11	0	303	38	1	2	1	44
1115	4356	1971	Graduate	Partner	71819.0	0	1	2013-08-28	70	1224	28	140	0	14	168	3	3	3	5	6	0	1	1	0	0	0	3	11	0	305	51	1	3	1	1574
1116	3885	1983	Postgraduate	Partner	33569.0	1	0	2013-10-16	10	16	2	18	3	0	24	1	1	1	2	8	1	0	0	0	0	0	3	11	1	256	39	1	3	1	63
1117	1175	1983	Postgraduate	Partner	36262.0	0	0	2013-09-20	24	88	39	54	64	28	153	1	3	5	3	6	1	0	0	0	0	0	3	11	1	282	39	0	2	0	426
1118	880	1966	Undergrade	Partner	22634.0	0	0	2013-01-16	47	2	23	11	8	6	46	1	2	1	2	8	0	0	0	0	0	0	3	11	0	529	56	0	2	0	96
1119	2320	1978	Undergrade	Partner	47025.0	0	1	2013-09-12	98	508	11	59	23	5	29	5	11	1	6	9	0	0	0	0	0	0	3	11	0	290	44	1	3	1	635
1120	850	1968	Graduate	Alone	70566.0	0	1	2013-10-06	4	381	28	215	84	28	21	2	6	5	9	3	0	0	0	0	0	0	3	11	0	266	54	1	2	1	757
1121	4713	1979	Postgraduate	Partner	31605.0	1	0	2012-11-22	15	74	0	42	2	1	6	2	2	1	4	7	0	0	0	0	0	0	3	11	0	584	43	1	3	1	125
1122	675	1973	Postgraduate	Alone	52034.0	1	1	2013-05-17	67	146	0	93	7	13	73	5	4	2	5	7	0	0	0	0	0	0	3	11	0	408	49	2	3	1	332
1123	5025	1979	Graduate	Alone	48526.0	1	0	2013-12-24	32	23	17	23	43	20	9	1	2	1	4	3	0	0	0	0	0	0	3	11	0	187	43	1	2	1	135
1124	2308	1954	Graduate	Partner	46734.0	0	1	2012-11-18	40	110	5	137	26	23	29	2	6	1	5	7	0	0	0	0	0	0	3	11	0	588	68	1	3	1	330
1125	5995	1962	Graduate	Alone	39552.0	1	1	2012-12-18	54	165	3	147	4	24	41	7	6	2	5	8	0	0	0	0	0	0	3	11	1	558	60	2	3	1	384
1126	6749	1966	Graduate	Alone	86358.0	1	1	2012-08-08	78	957	47	494	82	47	95	4	5	3	6	8	0	0	0	0	0	0	3	11	0	690	56	2	3	1	1722
1127	1010	1977	Graduate	Partner	46931.0	2	1	2014-04-24	94	41	0	17	3	1	16	2	1	1	3	3	0	0	0	0	0	0	3	11	0	66	45	3	5	1	78
1128	8977	1985	Undergrade	Alone	16581.0	0	0	2013-01-12	51	1	3	4	2	3	11	1	0	0	3	4	0	0	0	0	0	0	3	11	0	533	37	0	1	0	24
1129	4756	1952	Undergrade	Alone	63998.0	0	0	2013-12-20	42	176	29	818	0	33	112	1	7	6	11	4	0	0	0	0	0	0	3	11	1	191	70	0	1	0	1168
1130	3412	1951	Postgraduate	Partner	67381.0	0	1	2013-01-15	67	815	8	53	11	0	70	4	2	2	9	7	0	1	0	0	0	0	3	11	0	530	71	1	3	1	957
1131	606	1967	Graduate	Alone	25930.0	1	1	2013-10-10	87	6	1	2	2	0	4	1	1	0	2	7	0	0	0	0	0	0	3	11	0	262	55	2	3	1	15
1132	5961	1978	Graduate	Partner	42693.0	1	0	2014-06-07	29	8	4	20	6	3	16	1	1	0	3	5	0	0	0	0	0	0	3	11	0	22	44	1	3	1	57
1133	2975	1976	Graduate	Partner	85606.0	0	1	2012-11-12	89	717	42	864	219	30	84	2	6	7	9	3	0	0	0	1	0	0	3	11	0	594	46	1	3	1	1956
1134	2894	1985	Graduate	Alone	72903.0	0	0	2013-10-29	74	1067	138	750	0	19	39	1	7	5	8	4	0	1	1	1	0	0	3	11	1	243	37	0	1	0	2013
1135	7613	1974	Undergrade	Partner	49669.0	1	0	2014-05-24	97	166	5	107	11	8	29	2	5	1	6	6	0	0	0	0	0	0	3	11	0	36	48	1	3	1	326
1136	10542	1968	Postgraduate	Partner	36778.0	1	1	2012-08-05	63	29	4	34	2	4	4	3	3	0	3	9	0	0	0	0	0	0	3	11	0	693	54	2	4	1	77
1137	8015	1962	Postgraduate	Alone	85696.0	0	0	2013-05-03	88	714	76	395	116	0	12	1	4	6	9	1	0	0	0	0	0	0	3	11	1	422	60	0	1	0	1313
1138	10617	1989	Postgraduate	Alone	10979.0	0	0	2014-05-22	34	8	4	10	2	2	4	2	3	0	3	5	0	0	0	0	0	0	3	11	0	38	33	0	1	0	30
1139	11166	1961	Graduate	Partner	49678.0	0	1	2013-02-02	81	229	5	56	3	2	20	2	6	2	4	7	0	0	0	0	0	0	3	11	0	512	61	1	3	1	315
1140	849	1953	Postgraduate	Partner	56129.0	0	1	2013-06-20	65	320	48	133	39	72	48	4	6	2	10	4	0	0	0	0	0	0	3	11	0	374	69	1	3	1	660
1141	523	1989	Graduate	Partner	37155.0	1	0	2013-01-31	51	23	0	26	7	15	3	1	2	0	4	5	0	0	0	0	0	0	3	11	0	514	33	1	3	1	74
1142	4066	1978	Undergrade	Alone	21282.0	1	0	2014-05-11	76	1	5	8	4	8	20	2	2	1	2	6	0	0	0	0	0	0	3	11	0	49	44	1	2	1	46
1143	8414	1962	Postgraduate	Alone	33419.0	0	1	2013-08-17	76	56	0	12	0	0	18	2	2	0	4	7	0	0	0	0	0	0	3	11	0	316	60	1	2	1	86
1144	819	1945	Graduate	Alone	63285.0	0	0	2013-11-05	84	508	124	249	50	38	134	1	6	5	13	3	0	0	0	0	0	0	3	11	0	236	77	0	1	0	1103
1145	4961	1974	Postgraduate	Partner	21255.0	1	0	2014-01-21	56	29	0	25	2	2	3	4	2	1	4	4	0	0	0	0	0	0	3	11	0	159	48	1	3	1	61
1146	749	1981	Graduate	Partner	42162.0	1	0	2013-11-19	31	46	7	59	2	4	27	2	3	1	3	6	1	0	0	0	0	0	3	11	1	222	41	1	3	1	145
1147	5430	1956	Graduate	Partner	54450.0	1	1	2012-09-14	0	454	0	171	8	19	32	12	9	2	8	8	0	0	0	0	0	0	3	11	0	653	66	2	4	1	684
1148	7755	1954	Postgraduate	Partner	57744.0	0	1	2013-11-12	91	350	3	39	0	0	19	2	9	1	4	8	0	0	0	0	0	0	3	11	0	229	68	1	3	1	411
1149	10525	1986	Graduate	Alone	26576.0	1	0	2012-10-13	40	10	0	8	0	0	9	1	1	0	2	9	1	0	0	0	0	0	3	11	1	624	36	1	2	1	27
1150	1453	1943	Postgraduate	Alone	57513.0	0	0	2013-07-06	59	735	40	183	52	20	30	2	9	3	13	6	0	0	0	0	0	0	3	11	0	358	79	0	1	0	1060
1151	8310	1964	Graduate	Partner	68142.0	0	1	2012-08-29	96	897	126	196	91	112	37	3	10	4	7	6	0	0	0	0	0	0	3	11	0	669	58	1	3	1	1459
1152	10710	1979	Graduate	Partner	7500.0	0	1	2012-08-29	61	5	2	3	3	0	5	1	1	0	2	8	0	0	0	0	0	0	3	11	0	669	43	1	3	1	18
1153	5031	1974	Graduate	Partner	83145.0	0	0	2012-09-22	14	777	35	731	39	137	114	1	5	9	11	2	0	0	1	0	0	0	3	11	1	645	48	0	2	0	1833
1154	2613	1960	Postgraduate	Partner	54197.0	0	1	2014-04-03	16	162	6	37	6	13	13	2	1	3	6	1	0	0	0	0	0	0	3	11	0	87	62	1	3	1	237
1155	213	1963	Postgraduate	Alone	23091.0	1	1	2014-05-28	98	35	0	11	0	0	2	4	2	1	3	7	0	0	0	0	0	0	3	11	0	32	59	2	3	1	48
1156	967	1976	Graduate	Partner	46049.0	1	1	2013-07-21	11	342	9	112	19	14	19	10	5	2	9	7	0	0	0	0	0	0	3	11	1	343	46	2	4	1	515
1157	1077	1974	Graduate	Partner	56715.0	0	0	2012-12-05	52	258	105	239	237	172	9	1	7	3	4	4	0	0	0	0	0	0	3	11	0	571	48	0	2	0	1020
1158	7959	1961	Graduate	Partner	79410.0	0	0	2014-05-29	19	658	80	483	123	13	13	1	3	2	5	1	0	0	0	0	0	0	3	11	0	31	61	0	2	0	1370
1159	640	1951	Graduate	Partner	57304.0	0	1	2013-03-11	61	356	80	329	138	17	106	2	7	6	10	5	0	0	0	0	0	0	3	11	0	475	71	1	3	1	1026
1160	4252	1965	Graduate	Partner	44375.0	0	1	2014-03-23	73	213	5	28	7	7	41	1	4	1	6	5	0	0	0	0	0	0	3	11	0	98	57	1	3	1	301
1161	8432	1956	Graduate	Partner	54450.0	1	1	2012-09-14	0	454	0	171	8	19	32	12	9	2	8	8	0	0	0	0	0	0	3	11	0	653	66	2	4	1	684
1162	6218	1965	Graduate	Partner	59594.0	0	1	2012-10-20	74	457	4	29	0	0	9	1	8	1	7	7	0	1	0	0	0	0	3	11	0	617	57	1	3	1	499
1163	6905	1994	Graduate	Partner	80685.0	0	0	2012-08-22	55	241	45	604	34	26	54	1	6	4	10	2	0	0	0	0	0	0	3	11	0	676	28	0	2	0	1004
1164	5922	1974	Postgraduate	Partner	40344.0	0	1	2013-10-13	48	210	0	6	0	0	2	2	4	1	5	7	0	0	0	0	0	0	3	11	0	259	48	1	3	1	218
1165	3598	1972	Graduate	Partner	62710.0	0	1	2013-05-23	53	441	35	83	7	29	11	4	4	2	12	4	0	0	0	0	0	0	3	11	0	402	50	1	3	1	606
1166	6116	1968	Undergrade	Partner	48985.0	0	1	2013-07-05	13	19	13	18	10	7	8	1	1	1	3	3	0	0	0	0	0	0	3	11	0	359	54	1	3	1	75
1167	6263	1968	Graduate	Partner	35322.0	1	2	2012-08-22	34	28	9	37	12	7	13	3	2	0	4	8	0	0	0	0	0	0	3	11	0	676	54	3	5	1	106
1168	10486	1948	Graduate	Partner	77142.0	0	0	2013-05-29	54	476	75	162	29	151	97	1	4	4	8	2	0	0	0	0	0	0	3	11	0	396	74	0	2	0	990
1169	2410	1969	Graduate	Alone	81657.0	0	0	2014-01-22	69	364	40	425	158	60	50	1	3	4	8	1	0	0	0	0	0	0	3	11	0	158	53	0	1	0	1097
1170	193	1996	Undergrade	Partner	14421.0	0	0	2014-02-17	81	0	0	2	3	3	8	1	1	0	2	5	1	0	0	0	0	0	3	11	0	132	26	0	2	0	16
1171	3363	1974	Undergrade	Partner	20130.0	0	0	2014-03-17	99	0	6	3	7	6	12	1	1	0	3	8	0	0	0	0	0	0	3	11	0	104	48	0	2	0	34
1172	8278	1990	Postgraduate	Partner	74214.0	0	0	2012-08-26	3	863	83	547	86	99	33	1	8	2	5	5	0	0	0	0	0	0	3	11	0	672	32	0	2	0	1711
1173	10660	1957	Postgraduate	Partner	66726.0	1	1	2014-01-12	61	349	7	35	0	0	47	3	8	2	4	7	0	1	0	0	0	0	3	11	0	168	65	2	4	1	438
1174	8686	1979	Undergrade	Partner	23724.0	1	0	2013-01-08	65	5	23	15	0	18	14	2	2	0	3	8	0	0	0	0	0	0	3	11	0	537	43	1	3	1	75
1175	1604	1960	Postgraduate	Partner	47353.0	0	1	2013-11-13	93	184	2	19	8	8	4	3	2	2	6	5	0	0	0	0	0	0	3	11	0	228	62	1	3	1	225
1176	5907	1952	Postgraduate	Partner	33444.0	1	1	2012-11-03	24	8	0	8	0	0	2	1	1	0	2	8	0	0	0	0	0	0	3	11	0	603	70	2	4	1	18
1177	10669	1981	Graduate	Partner	54386.0	0	1	2013-05-17	8	277	21	64	62	21	25	2	3	2	10	3	0	0	0	0	0	0	3	11	0	408	41	1	3	1	470
1178	2918	1981	Graduate	Alone	28510.0	1	1	2013-04-13	72	44	5	19	0	4	19	3	2	0	4	5	0	0	0	0	0	0	3	11	0	442	41	2	3	1	91
1179	5735	1991	Postgraduate	Alone	90638.0	0	0	2014-02-13	29	1156	120	915	94	144	96	1	3	4	10	1	0	0	1	0	0	0	3	11	0	136	31	0	1	0	2525
1180	359	1950	Graduate	Partner	48070.0	0	1	2013-01-13	33	373	14	83	6	9	19	3	8	2	6	7	0	0	0	0	0	1	3	11	0	532	72	1	3	1	504
1181	8387	1957	Graduate	Partner	43140.0	0	1	2013-01-05	68	134	8	76	6	0	11	1	4	1	5	6	0	0	0	0	0	0	3	11	0	540	65	1	3	1	235
1182	1829	1961	Postgraduate	Alone	54959.0	0	1	2013-01-19	55	1148	0	60	0	0	24	3	9	5	4	7	0	1	0	0	0	0	3	11	1	526	61	1	2	1	1232
1183	3839	1958	Undergrade	Alone	15056.0	1	1	2013-05-03	76	6	12	3	21	6	40	5	2	2	3	5	0	0	0	0	0	0	3	11	0	422	64	2	3	1	88
1184	9392	1971	Graduate	Alone	26954.0	1	0	2014-05-08	17	4	1	11	0	0	1	1	1	0	2	7	0	0	0	0	0	0	3	11	0	52	51	1	2	1	17
1185	2292	1985	Graduate	Alone	22327.0	1	0	2013-08-02	94	5	4	8	2	0	5	1	1	0	3	5	0	0	0	0	0	0	3	11	0	331	37	1	2	1	24
1186	10466	1965	Graduate	Partner	44393.0	1	1	2013-08-22	86	24	2	20	2	2	10	2	1	0	4	4	0	0	0	0	0	0	3	11	0	311	57	2	4	1	60
1187	9855	1952	Postgraduate	Alone	62000.0	0	1	2013-08-25	25	899	0	101	0	0	20	1	6	6	13	4	0	0	0	1	0	0	3	11	0	308	70	1	2	1	1020
1188	4088	1962	Postgraduate	Partner	31497.0	0	1	2012-12-06	22	108	1	28	13	1	4	2	3	1	4	8	0	0	0	0	0	0	3	11	0	570	60	1	3	1	155
1189	5231	1974	Undergrade	Partner	45894.0	0	2	2014-02-27	15	27	2	7	0	2	13	1	1	0	3	5	0	0	0	0	0	0	3	11	0	122	48	2	4	1	51
1190	590	1970	Postgraduate	Alone	78579.0	0	0	2012-12-22	35	816	66	549	216	66	99	1	5	6	4	3	0	0	0	0	0	0	3	11	1	554	52	0	1	0	1812
1191	8732	1969	Postgraduate	Alone	67369.0	0	1	2012-11-17	81	1298	0	70	37	14	42	4	7	4	10	4	0	1	1	0	0	0	3	11	1	589	53	1	2	1	1461
1192	2315	1960	Graduate	Alone	58401.0	0	1	2014-04-20	55	10	0	11	17	29	29	1	1	2	2	4	0	0	0	0	0	0	3	11	0	70	62	1	2	1	96
1193	3515	1952	Graduate	Alone	62307.0	0	1	2014-02-17	94	87	13	34	10	6	10	1	4	0	4	5	0	0	0	0	0	0	3	11	0	132	70	1	2	1	160
1194	2245	1969	Postgraduate	Partner	43641.0	1	1	2013-04-22	50	57	2	51	4	2	23	3	2	1	4	6	0	0	0	0	0	0	3	11	0	433	53	2	4	1	139
1195	6283	1968	Postgraduate	Alone	63841.0	0	1	2013-04-21	64	635	15	100	20	7	131	1	9	3	9	6	0	0	0	0	0	0	3	11	0	434	54	1	2	1	908
1196	2246	1965	Undergrade	Partner	46891.0	0	1	2013-09-01	91	43	12	23	29	15	61	1	2	1	4	4	0	0	0	0	0	0	3	11	0	301	57	1	3	1	183
1197	6606	1969	Postgraduate	Partner	70091.0	1	0	2013-03-31	11	964	34	137	15	0	11	2	5	2	10	8	0	1	0	0	0	0	3	11	0	455	53	1	3	1	1161
1198	5545	1972	Postgraduate	Partner	78075.0	0	0	2014-04-05	72	572	8	259	34	35	80	1	3	5	5	1	0	0	0	0	0	0	3	11	0	85	50	0	2	0	988
1199	7342	1961	Undergrade	Alone	59184.0	0	1	2012-09-09	6	341	142	113	259	151	66	3	6	6	12	5	0	0	0	0	0	0	3	11	0	658	61	1	2	1	1072
1200	837	1977	Graduate	Partner	54809.0	1	1	2013-09-11	0	63	6	57	13	13	22	4	2	1	5	4	0	0	0	0	0	0	3	11	0	291	45	2	4	1	174
1201	9500	1959	Graduate	Partner	58113.0	0	1	2013-01-25	66	221	104	169	102	78	84	3	9	2	8	7	0	0	0	0	0	1	3	11	0	520	63	1	3	1	758
1202	3602	1958	Postgraduate	Partner	51412.0	0	1	2013-12-31	42	140	3	29	4	5	14	2	3	2	4	4	0	0	0	0	0	0	3	11	0	180	64	1	3	1	195
